StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent_q,attn_1,attn_2,Present_Capability_1,Present_Trust_1,Present_Why,Absent_Capability_1,Absent_Trust_1,Absent_Why,Baseline_Capability_1,Baseline_Trust_1,Baseline_Why,comp_images,AI_Familiarity_1,Visual_Familiarity_1,gender,gender_5_TEXT,age,education,education_8_TEXT,income
2024-02-06 12:34:49,2024-02-06 12:38:51,0,100,242,1,2024-02-06 12:38:52,R_30k1kq07uqRrJ6x,anonymous,EN,1,1,2,13,42,"the pedestrian was facing the other way, AI did not pick up on that.",,,,,,,1,55,29,2,,67,1,,11
2024-02-06 12:33:50,2024-02-06 12:39:00,0,100,309,1,2024-02-06 12:39:00,R_5pYv21n8joOU99N,anonymous,EN,1,1,2,,,,9,15,"I don't trust the AI to judge a human's actions if all it sees is a box. If it notices eyes on a human, head movement, etc... I'd be slightly more inclined.",,,,1,91,81,1,,35,4,,11
2024-02-06 12:43:40,2024-02-06 12:45:50,0,100,129,1,2024-02-06 12:45:51,R_389DAgy46Nv415n,anonymous,EN,1,1,2,,,,,,,85,89,I think that it would judge the pedestrian the same way that we would see it. That the pedestrian doesn't intend on crossing the road. Because that is very obvious.,1,77,70,2,,43,3,,11
2024-02-06 12:43:06,2024-02-06 12:47:11,0,100,244,1,2024-02-06 12:47:11,R_7W3rLoTCwDDvP8J,anonymous,EN,1,1,2,80,80,The fact that it is a driverless vehicle means that the software used would have the ability to determine if it needed to stop for the pedestrian.,,,,,,,1,30,5,2,,29,3,,13
2024-02-06 12:47:44,2024-02-06 12:51:16,0,100,212,1,2024-02-06 12:51:17,R_3Krrz44xvxCilya,anonymous,EN,1,1,2,,,,26,44,I believe AI still is not capable of predicting where a human will walk to. A human can change its mind fast to go in any direction they want.,,,,1,71,45,1,,51,5,,11
2024-02-06 12:46:59,2024-02-06 12:51:28,0,100,269,1,2024-02-06 12:51:29,R_3Ns5Mf3o0KLc2nV,anonymous,EN,1,1,2,,,,,,,40,41,"Since the pedestrians are in the road, I think the autonomous vehicle might pause at the crosswalk.",1,57,16,2,,64,5,,11
2024-02-06 12:46:45,2024-02-06 12:53:19,0,100,393,1,2024-02-06 12:53:19,R_5WGQCXEEZWiKmbG,anonymous,EN,1,1,2,,,,,,,85,85,Artificial Intellegence cars can be very dependable but I am a bit wary of them because machines can fail like humans do as well.,1,80,0,1,,55,1,,16
2024-02-06 12:36:23,2024-02-06 12:59:39,0,100,1396,1,2024-02-06 12:59:39,R_7VQoJEjRXXO9ULc,anonymous,EN,1,1,2,81,60,"I personally have done mturk tasks on labeling if a pedestrian is planning to cross or not. Those tasks have most assuredly been fed into machine learning models as training data, therefore performing at a slightly better than coinflip at the very least.",,,,,,,1,80,70,2,,35,3,,13
2024-02-06 12:58:58,2024-02-06 13:01:53,0,100,174,1,2024-02-06 13:01:54,R_3ngPt8rvWIctDPP,anonymous,EN,1,1,2,,,,31,15,It seems a little too inaccurate and not close enough in it's judgements for me to trust it.,,,,1,61,27,2,,35,4,,11
2024-02-06 12:57:48,2024-02-06 13:02:13,0,100,265,1,2024-02-06 13:02:14,R_3fPgqQX638d9Bc0,anonymous,EN,1,1,2,,,,,,,66,66,I think AIs in general are trained to respond correctly in situations like this but I still do not fully trust them.,1,66,15,1,,63,3,,11
2024-02-06 12:57:56,2024-02-06 13:05:09,0,100,432,1,2024-02-06 13:05:10,R_6067Ap9jcBH7bvg,anonymous,EN,1,1,2,71,72,"The pedestrian is facing away, but can turn to cross.  ",,,,,,,1,70,10,2,,53,4,,11
2024-02-06 13:07:06,2024-02-06 13:09:23,0,100,137,1,2024-02-06 13:09:24,R_3UVZbYHk2Mbm9xp,anonymous,EN,1,1,2,,,,,,,26,0,"AI will never replace human thinking and discernment. ",1,24,0,2,,72,3,,10
2024-02-06 13:09:38,2024-02-06 13:11:13,0,100,94,1,2024-02-06 13:11:13,R_3jdqwi0NWsnt69Y,anonymous,EN,1,1,2,17,69,It can’t determine what the Destin will choose to do only that there is a pedestrian present,,,,,,,1,74,20,4,,40,2,,13
2024-02-06 13:08:41,2024-02-06 13:12:26,0,100,224,1,2024-02-06 13:12:27,R_3RkMsREdB9FwFzP,anonymous,EN,1,1,2,,,,0,10,"It looks to me like the person is at the crosswalk, therefore, about to cross.  I don't trust the car to not run over the person as the previous statement indicated that the car assumed the person was not going to cross.",,,,1,71,10,2,,51,4,,10
2024-02-06 13:10:05,2024-02-06 13:12:53,0,100,168,1,2024-02-06 13:12:54,R_6lztj8rknI81z0B,anonymous,EN,1,1,2,,,,27,31,The UI is very overcrowded making it easier for AI malfunctions.,,,,1,52,40,1,,23,4,,13
2024-02-06 13:10:27,2024-02-06 13:13:46,0,100,198,1,2024-02-06 13:13:47,R_6uDnicr3KmJSaBs,anonymous,EN,1,1,2,,,,,,,96,96,"The image is clear and it is obvious to me that the pedestrians are far enough away to be safe. ",1,74,11,2,,32,3,,13
2024-02-06 13:11:00,2024-02-06 13:14:19,0,100,199,1,2024-02-06 13:14:19,R_5dm1LmPsWi7EPGh,anonymous,EN,1,1,2,73,55,appropriately is a judgmental call.....AI just does what the computer says,,,,,,,1,27,51,2,,54,5,,10
2024-02-06 13:18:11,2024-02-06 13:21:23,0,100,192,1,2024-02-06 13:21:24,R_3iJZf5VVR04CFF7,anonymous,EN,1,1,2,71,70,"The car is smart enough to see the cars, crosswalk, edge of street, person etc. It must be smart enough to determine that the person has his back to the road, therefore won't be crossing.",,,,,,,1,63,62,2,,35,5,,10
2024-02-06 13:16:54,2024-02-06 13:22:07,0,100,312,1,2024-02-06 13:22:07,R_6BbzpnsC8d3ZWVz,anonymous,EN,1,1,2,,,,39,41,I do not trust the self driving car to make good judgements,,,,1,71,65,1,,21,3,,11
2024-02-06 13:18:05,2024-02-06 13:22:22,0,100,257,1,2024-02-06 13:22:23,R_3nwHZLgNC6MS8Ay,anonymous,EN,1,1,2,,,,,,,7,27,the person is near the crosswalk.  Humans can't even detect if a person wants to cross the street.  That's why we have to be watchful because humans make sudden unplanned moves.,1,66,25,2,,45,4,,14
2024-02-06 13:21:27,2024-02-06 13:23:03,0,100,95,1,2024-02-06 13:23:03,R_13f6o8MoWtPdftQ,anonymous,EN,1,1,2,,,,,,,83,74,The pedestrian is not facing the road so there is no reason for the car to think it will be crossing it.,1,44,19,1,,51,5,,12
2024-02-06 13:19:11,2024-02-06 13:23:32,0,100,261,1,2024-02-06 13:23:32,R_7mkPxyNpGN5Wchm,anonymous,EN,1,1,2,0,0,"I DO NOT TRUST ANY OF THESE A. I. nonsense, that person MIGHT decide to cross the road! ",,,,,,,1,1,0,1,,73,2,,13
2024-02-06 13:21:57,2024-02-06 13:25:29,0,100,211,1,2024-02-06 13:25:29,R_5811PRxMAzjjep3,anonymous,EN,1,1,2,,,,18,18,"it's unclear if the person intends to cross the road or is just hanging out there like a street vendor or ""unhoused"" person.",,,,1,74,16,2,,54,3,,13
2024-02-06 13:27:29,2024-02-06 13:30:19,0,100,169,1,2024-02-06 13:30:19,R_5dRtyPY0v4bDNtV,anonymous,EN,1,1,2,,,,0,40,"Just because the person is not directly in the crosswalk does not mean that they do not intend to cross the street. ",,,,1,61,0,2,,69,3,,10
2024-02-06 13:25:24,2024-02-06 13:30:40,0,100,316,1,2024-02-06 13:30:41,R_1Fh8Vq9RN5t043y,anonymous,EN,1,1,2,,,,,,,50,91,The autonomous vehicle sees everything in it eye -sight. They see the pedestrian and determine he is not crossing the street.,1,76,87,2,,77,3,,13
2024-02-06 13:27:35,2024-02-06 13:32:23,0,100,287,1,2024-02-06 13:32:23,R_3o4Rk19XZmEuTLv,anonymous,EN,1,1,2,65,50,"I am unsure of the AI's programming, therefore, I do not know if the vehicle would go slower because of the pedestrian. While it looks as though the person does not intend to cross, people do erratic things all the time. An actual human driver would anticipate the possibility of the person moving in front of the car. I am unsure if the AI would do the same.  ",,,,,,,1,60,10,2,,49,3,,13
2024-02-06 13:29:41,2024-02-06 13:32:42,0,100,180,1,2024-02-06 13:32:42,R_74Coz8nhdrIzr8l,anonymous,EN,1,1,2,,,,,,,61,38,I think it can sense the person there but do not know if I would trust it to behave appropriately on its own.,1,52,42,1,,46,3,,11
2024-02-06 13:31:33,2024-02-06 13:33:18,0,100,104,1,2024-02-06 13:33:19,R_37y94qvjqRiy5Jo,anonymous,EN,1,1,2,75,63,I would think the car could detect if the pedestrian is in motion.,,,,,,,1,50,42,1,,26,4,,9
2024-02-06 13:31:00,2024-02-06 13:34:39,0,100,218,1,2024-02-06 13:34:39,R_5lKwTksK1qrLx4w,anonymous,EN,1,1,2,,,,0,0,It can't know the intent of a pedestrian. I also don't have any trust that an autonomous vehicle will behave appropriately in any situation.,,,,1,60,60,1,,58,3,,10
2024-02-06 13:33:24,2024-02-06 13:36:29,0,100,185,1,2024-02-06 13:36:30,R_1IcH3lWNBwXATd6,anonymous,EN,1,1,2,,,,66,68,I believe the image of the pedestrian will change as the pedestrian moves. the camera will capture that and act accordingly,,,,1,41,39,2,,40,4,,11
2024-02-06 13:35:57,2024-02-06 13:40:37,0,100,280,1,2024-02-06 13:40:38,R_6EnY2k2unTDjoid,anonymous,EN,1,1,2,60,60,The pedestrian is facing away from the crosswalk by the sidewalk. Based on videos I've seen of self-driving vehicles I just made the assumption it will.,,,,,,,1,70,50,2,,18,1,,14
2024-02-06 13:43:32,2024-02-06 13:44:56,0,100,83,1,2024-02-06 13:44:56,R_595V3nyGPU60On7,anonymous,EN,1,1,2,,,,,,,70,85,I think it will detect the pedestrian and act appropiately,1,82,72,2,,50,3,,15
2024-02-06 13:47:26,2024-02-06 13:52:16,0,100,289,1,2024-02-06 13:52:16,R_60e0T3lo5WJXrqZ,anonymous,EN,1,1,2,31,43,It is too difficult for AI to predict if a human will walk out into the street. Humans cannot predict what other humans will do. How can AI predict human behavior.,,,,,,,1,68,46,2,,49,5,,12
2024-02-06 13:55:28,2024-02-06 13:58:27,0,100,179,1,2024-02-06 13:58:28,R_5ujqa0vxO8NI47f,anonymous,EN,1,1,2,,,,12,11,I dont believe it has the capability to accurately detect that.,,,,1,19,10,2,,48,4,,10
2024-02-05 19:53:58,2024-02-05 19:57:56,0,97,238,0,2024-02-06 15:14:41,R_5iDU68ltXgWiLAF,anonymous,EN,1,1,2,,,,5,22,"It's hard to gauge with absolute certainty how an AI will inference human irrationality. It's taking static pictures, splicing them together via some algorithmic process and trying to predict the next move. However, by looking in someone's eyes, what's in their hands, if they seem panicked I may be able to tell if they are about to run across a road, even if they are absolutely still.  ",,,,1,75,76,1,,31,4,,14
2024-02-06 06:21:56,2024-02-06 06:27:05,0,97,309,0,2024-02-06 15:14:41,R_5duJOrzuu9uD9xT,anonymous,EN,1,1,2,,,,0,70,"For the first question, the Ped is near the cross walk and at the edge of the street.  For the second question, TRUST is the operative word.  I Trust the programmers put in logic about crosswalks and the edge of the street.",,,,1,70,50,1,,65,5,,9
2024-02-06 03:08:37,2024-02-06 03:12:11,0,97,213,0,2024-02-06 15:14:41,R_5ONQG3aAbjD2tVR,anonymous,EN,1,1,2,,,,,,,23,10,"the car may have a glitch in the sensor and not pick up on the pedistrian ",1,80,72,1,,58,3,,12
2024-02-05 18:18:00,2024-02-05 18:22:05,0,97,244,0,2024-02-06 15:14:41,R_1u2PduJDXeCbWkV,anonymous,EN,1,1,2,,,,10,5,"To me it looks like the person is in the crosswalk, therefore the car may keep going while the person is crossing the street.",,,,1,52,24,2,,49,2,,10
2024-02-05 16:40:04,2024-02-05 17:00:40,0,97,1236,0,2024-02-06 15:14:41,R_6iy9blAI2o6rUjg,anonymous,EN,1,1,2,34,20,"I think it will do a good job with bigger objects. Smaller objects like small children, I am not convinced.",,,,,,,1,91,50,1,,50,4,,12
2024-02-05 16:54:42,2024-02-05 17:08:03,0,97,801,0,2024-02-06 15:14:41,R_60jKz92yrmInCk9,anonymous,EN,1,1,2,,,,,,,8,7,I'm not convinced that self-driving cars are safer than human drivers.,1,6,0,2,,59,3,,13
2024-02-05 18:02:41,2024-02-05 18:26:16,0,97,1414,0,2024-02-06 15:14:41,R_6e37ylOGfieNESe,anonymous,EN,1,1,2,,,,6,3,The person is close to the street and in a crosswalk.,,,,1,70,57,2,,52,2,,13
2024-02-05 18:23:30,2024-02-05 18:30:01,0,97,390,0,2024-02-06 15:14:42,R_10HNnXBnFLebLLB,anonymous,EN,1,1,2,0,0,It can not read the minds of people and assume if they are going to cross the street or not,,,,,,,1,71,0,2,,67,1,,13
2024-02-05 18:43:50,2024-02-05 19:08:21,0,97,1471,0,2024-02-06 15:14:42,R_1b2p7LvGjlyFph7,anonymous,EN,1,1,2,,,,40,40,I think it can detect images but how would it know what the pedestrian will decide?,,,,1,15,0,2,,58,4,,11
2024-02-06 06:53:04,2024-02-06 07:15:20,0,97,1335,0,2024-02-06 15:14:42,R_5lgdaZrbAqGwxIi,anonymous,EN,1,1,2,,,,31,49,"I have no idea if it will understand what the person will do. As humans we don't even know exactly what that person will do. ",,,,1,58,39,2,,52,4,,10
2024-02-06 08:08:19,2024-02-06 08:12:17,0,97,237,0,2024-02-06 15:14:42,R_5CCYaxQycxQMWXY,anonymous,EN,1,1,2,,,,0,0,"There is no way to know based on the image which way the pedestrian is facing or what their intentions are. ",,,,1,82,50,1,,57,4,,11
2024-02-06 08:47:14,2024-02-06 08:53:21,0,97,367,0,2024-02-06 15:14:43,R_5YbQPGymOdcHXBT,anonymous,EN,1,1,2,,,,,,,64,62,The AI should be able to tell there's a pedestrian since it is obvious.,1,12,9,1,,24,1,,12
2024-02-05 20:54:53,2024-02-05 20:57:38,0,97,165,0,2024-02-06 15:14:43,R_6qkHzXLcSKBaxyH,anonymous,EN,1,1,2,,,,74,78,"I hope it has self driving that can stop when it sees or gets close to someone or something ",,,,1,9,17,2,,28,1,,12
2024-02-06 00:36:02,2024-02-06 00:40:51,0,97,289,0,2024-02-06 15:14:43,R_6kl8yGqbPSBcfwl,anonymous,EN,1,1,2,,,,,,,70,60,The pedestrian does not intend to cross the road.  AI recognizes that fact.,1,10,10,1,,62,4,,12
2024-02-06 07:10:53,2024-02-06 07:20:42,0,97,589,0,2024-02-06 15:14:43,R_6YJQwYFuXVgC3el,anonymous,EN,1,1,2,,,,94,18,"I don't know how AI can judge a person's intentions.  I don't know if I trust myself, never mind some arbitrary person.",,,,1,95,10,2,,71,8,Associates degree,10
2024-02-05 19:04:07,2024-02-05 19:06:01,0,97,114,0,2024-02-06 15:14:43,R_1PoBqVjdplf4On6,anonymous,EN,1,1,2,,,,30,30,Need more information on the sensors that are used to create this data.,,,,1,69,38,1,,42,4,,13
2024-02-06 11:45:58,2024-02-06 11:48:59,0,97,181,0,2024-02-06 15:14:43,R_7IN8tG9RcoxKT9T,anonymous,EN,1,1,2,,,,,,,27,68,"I believe it is difficult to determine if the pedestrian wants to cross the street, so how would the car know how to behave?",1,26,28,2,,47,3,,14
2024-02-06 10:40:30,2024-02-06 10:43:51,0,97,201,0,2024-02-06 15:14:44,R_7hce30j7eJlSugF,anonymous,EN,1,1,2,75,75,i think the person could turn around and cross the road,,,,,,,1,60,30,1,,64,3,,9
2024-02-06 08:19:38,2024-02-06 08:21:40,0,97,121,0,2024-02-06 15:14:44,R_61ERyvV3SEfKpxI,anonymous,EN,1,1,2,,,,26,32,The car seems to be in the crosswalk and so does the person,,,,1,38,2,1,,48,4,,10
2024-02-06 12:12:40,2024-02-06 12:37:06,0,97,1465,0,2024-02-06 15:14:44,R_6xVlMvWCwRHzNeU,anonymous,EN,1,1,2,,,,,,,77,30,I believe the auto may not be able to detect a sudden movement made by the pedestrians.,1,67,50,2,,67,4,,9
2024-02-06 09:23:55,2024-02-06 09:38:15,0,97,859,0,2024-02-06 15:14:44,R_7vttxUqB8lpi5PP,anonymous,EN,1,1,2,,,,,,,96,75,"on the picture, the pientont shows no sign of crossing",1,48,50,2,,,1,,13
2024-02-06 09:09:01,2024-02-06 09:13:16,0,97,254,0,2024-02-06 15:14:44,R_7cSwgEhiBv3xr3m,anonymous,EN,1,1,2,,,,2,97,i don't think it can antisipate what a pedestrian would do,,,,1,77,22,2,,53,4,,13
2024-02-06 08:32:35,2024-02-06 08:48:31,0,97,955,0,2024-02-06 15:14:45,R_7wzgxmkCWVu9vb0,anonymous,EN,1,1,2,,,,,,,100,61,"I am not confident in AI having the ability to react to people and unplanned situations.  ",1,34,20,2,,55,4,,11
2024-02-06 05:02:55,2024-02-06 05:06:03,0,97,187,0,2024-02-06 15:14:45,R_1EWKbisiLRv8NaT,anonymous,EN,1,1,2,,,,50,50,"Don't trust AI, but it might be good in this instance",,,,1,14,4,2,,71,4,,11
2024-02-06 07:05:38,2024-02-06 07:19:55,0,97,856,0,2024-02-06 15:14:45,R_7ghgBDDU6eBKPgR,anonymous,EN,1,1,2,,,,20,45,There isn't enough information presented for me to judge whether the AI software would correctly determine if the pedestrian intends to cross the street or if the software would correctly behave.,,,,1,83,75,1,,67,5,,9
2024-02-06 06:47:34,2024-02-06 06:54:24,0,97,409,0,2024-02-06 15:14:45,R_7Vpx8c689ERAbFg,anonymous,EN,1,1,2,,,,,,,100,100,The car sees that the man is looking at a piece of paper so the car can tell he is not going to cross.,1,19,20,1,,69,4,,11
2024-02-05 19:36:14,2024-02-05 19:41:55,0,97,340,0,2024-02-06 15:14:46,R_7e2dfTmE5KPUcr9,anonymous,EN,1,1,2,,,,14,28,"Without knowing which way the pedestrian is facing, it it is impossible to tell how the car will or will not react. ",,,,1,86,85,2,,43,3,,10
2024-02-05 16:22:10,2024-02-05 16:29:36,0,97,445,0,2024-02-06 15:14:46,R_7S6TzmL3aqlHGrA,anonymous,EN,1,1,2,70,70,"Based off the image, it appears the self driving vehicle will react appropriately around pedestrians.",,,,,,,1,70,50,2,,46,3,,10
2024-02-06 05:25:56,2024-02-06 05:35:49,0,97,593,0,2024-02-06 15:14:46,R_1s6qXjIcUM7h7qp,anonymous,EN,1,1,2,,,,,,,37,40,It's AI but there can be a glitch also and mistakes can happen,1,2,3,2,,38,3,,12
2024-02-06 06:45:41,2024-02-06 06:48:48,0,97,187,0,2024-02-06 15:14:46,R_1eW1zuIM1Crislh,anonymous,EN,1,1,2,,,,20,50,"Just because the pedestrian does not intend to cross, it's best to err on the side of caution",,,,1,62,34,2,,52,1,,11
2024-02-06 08:45:09,2024-02-06 09:07:15,0,97,1326,0,2024-02-06 15:14:46,R_1BePiwX1uRItx6g,anonymous,EN,1,1,2,29,33,there's nothing to indicate the car can tell what the person is likely to do,,,,,,,1,66,44,1,,47,5,,11
2024-02-06 07:38:07,2024-02-06 10:06:39,0,97,8912,0,2024-02-06 15:14:46,R_1dLy0cykDAG5hdu,anonymous,EN,1,1,2,,,,72,60,abilty to scan objects with AI - leverage auto technology to scan objects in front of the car to see what may be in front of the car or truck.,,,,1,63,69,1,,45,4,,12
2024-02-06 09:08:15,2024-02-06 11:09:47,0,97,7292,0,2024-02-06 15:14:46,R_1nFBV33s1kZD1pn,anonymous,EN,1,1,2,,,,,,,93,71,This person standing in view certainly would cause the car to stop and if not then human intervention should take over.,1,86,91,2,,73,4,,11
2024-02-05 14:46:57,2024-02-05 14:52:30,0,97,332,0,2024-02-06 15:14:46,R_7nUj4jkyBOB0dgu,anonymous,EN,1,1,2,47,55,i said what i said. those are the things I believe that of AI,,,,,,,2,61,4,1,,34,4,,12
2024-02-06 09:46:46,2024-02-06 13:14:31,0,97,12465,0,2024-02-06 15:14:47,R_1rjk4G2ZL5g0IBX,anonymous,EN,1,1,2,,,,,,,100,72,"the pedestrians are facing away from the road so they will not be crossing, however, the car notices them, so should proceed defensively ",1,74,73,2,,33,4,,1
2024-02-06 12:43:44,2024-02-06 12:47:29,0,97,224,0,2024-02-06 15:14:48,R_3cPG6yMuoRCyk6d,anonymous,EN,1,1,2,,,,84,50,The pedestrian is not in the crosswalk.  He is on the side of the road.,,,,1,10,10,1,,76,5,,14
2024-02-06 12:31:30,2024-02-06 12:36:05,0,97,275,0,2024-02-06 15:14:48,R_3QQOZ4TVpBzCggg,anonymous,EN,1,1,2,,,,19,21,"The pedestrian box is on the inside of the edge of the street, so I don't believe the accuracy of whether or not the pedestrian is crossing the street. ",,,,1,58,53,2,,38,2,,13
2024-02-06 11:21:06,2024-02-06 11:22:34,0,97,88,0,2024-02-06 15:14:48,R_31XfRYkwZiv2LFN,anonymous,EN,1,1,2,48,51,I think AI is great but it's recognition of things is based on shapes versus real knowledge and intuition,,,,,,,1,36,35,1,,36,4,,12
2024-02-06 12:14:51,2024-02-06 12:48:17,0,97,2006,0,2024-02-06 15:14:48,R_3yadbDp1zvvyJrZ,anonymous,EN,1,1,2,,,,7,97,"it cannot  tell what the actions of a person will do, but it does have programs in place in case there is an obstacle",,,,1,41,41,1,,44,4,,12
2024-02-05 23:23:58,2024-02-05 23:47:30,0,97,1411,0,2024-02-06 15:14:49,R_3zGidf9YZ2ZtduW,anonymous,EN,1,1,2,,,,69,61,base on the picture above I can see that the person is far to the side where the car can detect that it is far from site,,,,1,7,5,2,,34,3,,11
2024-02-06 09:09:25,2024-02-06 09:37:24,0,97,1678,0,2024-02-06 15:14:49,R_3Io2AE6JyCWi2uE,anonymous,EN,1,1,2,20,40,"The people that the car sees don't appear to have the intention of crossing the street immediately due to then fact that they appear to be in a conversation about something and are paying no attention to the road.  In am human though, I don't trust the ""judgement"" of AI in this type of circumstance bat this time.. ",,,,,,,1,61,7,2,,45,3,,14
