"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","consent_q","attn_1","attn_2","Present_Capability_1","Present_Trust_1","Present_Why","Absent_Capability_1","Absent_Trust_1","Absent_Why","Faded_Capability_1","Faded_Trust_1","Faded_Why","Adjacent_Capability_1","Adjacent_Trust_1","Adjacent_Why","comp_images","AI_Familiarity_1","Visual_Familiarity_1","gender","gender_5_TEXT","age","education","education_8_TEXT","income"
"2023-12-15 23:28:01","2023-12-15 23:31:04","0","100","183","1","2023-12-15 23:31:04","R_5oQITH1p0RjgjCr","anonymous","EN","1","1","2","","","","","","","","","","50","50","It's hard to know because I'm assuming the car is not stopped at a traffic light. ","1","70","19","2","","40","1","","11"
"2023-12-15 23:30:11","2023-12-15 23:32:38","0","100","147","1","2023-12-15 23:32:39","R_7IXM2d9u4vTfxb6","anonymous","EN","1","1","2","","","","","","","0","0","The pedestrian seems to have stepped off the curb based on the line that indicates the street. If that’s the case, there is no reason not to assume they will continue walking into the road.","","","","1","71","0","2","","39","4","","11"
"2023-12-15 23:36:37","2023-12-15 23:39:41","0","100","184","1","2023-12-15 23:39:42","R_59hMi4DZ6v4ePPd","anonymous","EN","1","1","2","20","34","It sees the person, but just because they are not in the road does not mean that the person wont suddenly jump out. I live somewhere where you cannot trust pedestrians. It is hard enough to see them jump out as a person--I dont know that I trust a car.","","","","","","","","","","1","70","55","2","","28","4","","13"
"2023-12-15 23:40:34","2023-12-15 23:46:03","0","100","328","1","2023-12-15 23:46:03","R_6FRPcCrxeiajDhB","anonymous","EN","1","1","2","85","90","It correctly identified the pedestrian and it is safe to assume that said pedestrian doesn't intend to cross the road.  With no other change in scenario, I believe this assessment is correct.","","","","","","","","","","1","70","60","1","","42","6","","11"
"2023-12-15 23:36:35","2023-12-15 23:46:51","0","100","615","1","2023-12-15 23:46:51","R_7DIM4ACkQmylEY1","anonymous","EN","1","1","2","","","","","","","80","80","I notice the image shows the pedestrian in the vehicle's view, so it should be able detect it and know not to run the person over.","","","","1","94","90","1","","37","4","","12"
"2023-12-15 23:45:21","2023-12-15 23:50:19","0","100","298","1","2023-12-15 23:50:20","R_1Uf1eoUfN4erT6v","anonymous","EN","1","1","2","","","","","","","","","","11","85","Since the AI is fed information of the location of obstacles, I think being able to identify each is extremely powerful. However, having only the information of a person while not being able to determine the action a person takes, can only lead it to assume so much information. Even though I assume the AI can't determine a person's path (from this image alone, perhaps every couple frames it can get the direction a person moves),  I can at least guess that the AI is programmed/trained to become cautious around a obstacle that looks like person. That means slowing down, or even stopping if need be.","1","85","14","1","","","4","","11"
"2023-12-15 23:50:50","2023-12-15 23:56:13","0","100","322","1","2023-12-15 23:56:13","R_1ELEEPPue92UZUZ","anonymous","EN","1","1","2","","","","","","","97","92","The autonomous does see the pedestrian clearly to avoid the person.","","","","1","0","0","2","","78","3","","13"
"2023-12-15 23:53:01","2023-12-15 23:56:48","0","100","227","1","2023-12-15 23:56:49","R_3g7HIb37fxi8DCF","anonymous","EN","1","1","2","75","22","Pedestrians are unpredictable especially little kids who may run out into the street, however it's not just little kids it also includes skateboarders who don't pay attention and may have earbuds in their ears. ","","","","","","","","","","1","3","3","2","","33","4","","13"
"2023-12-15 23:56:13","2023-12-16 00:01:18","0","100","305","1","2023-12-16 00:01:19","R_5h56rP5Gm4I9dNB","anonymous","EN","1","1","2","","","","","","","","","","1","1","There are actually two people, but AI sees only one of them.","1","51","51","2","","60","5","","12"
"2023-12-16 00:05:03","2023-12-16 00:10:48","0","100","345","1","2023-12-16 00:10:49","R_1PefvvzH9BvcdHD","anonymous","EN","1","1","2","","","","0","0","i dont trust ai in a situation where there are people involved","","","","","","","1","59","51","2","","54","1","","13"
"2023-12-16 00:10:46","2023-12-16 00:15:17","0","100","271","1","2023-12-16 00:15:18","R_3NWHX3pc07DLkpw","anonymous","EN","1","1","2","","","","","","","76","80","As I know of now, I do not know if the autonomous car would see the directions pedestrians would be walking or standing based on the ""squares"" shown above.","","","","1","90","60","2","","30","3","","11"
"2023-12-16 00:12:17","2023-12-16 00:16:09","0","100","231","1","2023-12-16 00:16:09","R_5w03DAK80XtnpMk","anonymous","EN","1","1","2","","","","11","0","I just do not trust the bugs are worked out of these yet. I am not sure statistics,  while useful, can completely take the place of human instinct. ","","","","","","","1","79","70","2","","57","3","","13"
"2023-12-16 00:14:14","2023-12-16 00:20:25","0","100","371","1","2023-12-16 00:20:26","R_7sHNHdnhBC8PP7r","anonymous","EN","1","1","2","","","","","","","","","","1","56","Based on what i'm shown i think the AI can not tell if the pedestrian intends to cross the road and I suspect it will choose caution and wait for the pedestrian to get onto the sidewalk or progress very slowly. but i don't have extreme trust in that so i gave a slightly positive response.","1","74","10","2","","67","5","","11"
"2023-12-16 00:12:27","2023-12-16 00:21:40","0","100","553","1","2023-12-16 00:21:41","R_3HSqyJIMSgVMqY1","anonymous","EN","1","1","2","38","41","I believe it should be programmed for caution by default.","","","","","","","","","","1","37","13","1","","70","4","","13"
"2023-12-16 00:18:37","2023-12-16 00:27:08","0","100","510","1","2023-12-16 00:27:08","R_7kozvy5XaPANVwe","anonymous","EN","1","1","2","","","","10","21","It doesn't seem that the AI can decipher if the pedestrian is not gonna cross the street because to the AI a pedestrian standing at the edge of a street would probably indicate the opposite.","","","","","","","1","70","38","1","","30","1","","14"
"2023-12-16 00:29:54","2023-12-16 00:32:53","0","100","179","1","2023-12-16 00:32:54","R_3K8PHc8fUpscGBn","anonymous","EN","1","1","2","","","","","","","88","90","give reasons and not just describe in your answer. If a question begins with the word explain, it usually means that you are required to demonstrate knowledge and understanding","","","","1","87","90","2","","27","5","","8"
"2023-12-16 00:29:41","2023-12-16 00:36:09","0","100","388","1","2023-12-16 00:36:10","R_1uEBiUWF89cx4nL","anonymous","EN","1","1","2","","","","","","","","","","0","0","There have been numerous accidents involving self- driving cars, some with fatalities involving pedestrians.","1","50","30","1","","62","2","","11"
"2023-12-16 00:37:06","2023-12-16 00:42:26","0","100","320","1","2023-12-16 00:42:27","R_3WASK06nvar1LNa","anonymous","EN","1","1","2","14","13","The fact that the AI missed to register that there are actually two people there makes it not particularly trustworthy.","","","","","","","","","","1","63","66","2","","52","5","","13"
"2023-12-16 00:40:57","2023-12-16 00:43:30","0","100","153","1","2023-12-16 00:43:30","R_12KyEj3FXdn1xRA","anonymous","EN","1","1","2","","","","","","","","","","22","34","I couldn't get the info from the car vision. It seems to gather only very cursory info.","1","57","42","3","","33","5","","12"
"2023-12-16 00:55:07","2023-12-16 01:00:37","0","100","330","1","2023-12-16 01:00:37","R_5rBjwQ6vHbTsB2D","anonymous","EN","1","1","2","71","43","I think the moment the picture was taken the pedestrian was not going to cross the street, but there's no telling if he'll suddenly decide to cross in the moments that follow. ","","","","","","","","","","1","51","23","2","","34","3","","11"
"2023-12-16 01:05:29","2023-12-16 01:12:43","0","100","434","1","2023-12-16 01:12:44","R_7tJ3ipKRSNfzHAU","anonymous","EN","1","1","2","","","","","","","77","71","The self driving car can detect the distance and what movement people or cars are doing. The self-driving car is moving forward and can detect that the person is just standing there but  not moving with the intent to cross the street","","","","1","71","29","1","","38","4","","11"
"2023-12-16 01:09:24","2023-12-16 01:12:46","0","100","201","1","2023-12-16 01:12:46","R_1OMzGymLpqosskC","anonymous","EN","1","1","2","","","","0","31","I am not too sure it is trustworthy because it seems that the car is close to the person","","","","","","","1","61","40","2","","24","2","","12"
"2023-12-16 01:20:57","2023-12-16 01:24:40","0","100","222","1","2023-12-16 01:24:40","R_1r65qadz39K7AJ6","anonymous","EN","1","1","2","","","","","","","83","68","person is correctly labeled and facing away from road","","","","1","67","66","2","","33","3","","13"
"2023-12-16 01:27:45","2023-12-16 01:29:53","0","100","127","1","2023-12-16 01:29:53","R_3hON0VQqG0IdiTf","anonymous","EN","1","1","2","","","","100","81","I feel like I am a much more confrentational person than most","","","","","","","1","100","20","1","","24","4","","12"
"2023-12-16 01:25:56","2023-12-16 01:31:16","0","100","320","1","2023-12-16 01:31:17","R_1PjnNtLo1iu7T45","anonymous","EN","1","1","2","77","94","I think the cars supplied with the AI will have sensors to detect human existence.","","","","","","","","","","1","75","81","2","","70","4","","12"
"2023-12-16 01:27:55","2023-12-16 01:44:53","0","100","1018","1","2023-12-16 01:44:54","R_6e34kj6U6A2je6E","anonymous","EN","1","1","2","100","70","I judged my answers based off the image and description. I don't see why the AI wouldn't be able to see and avoid pedestrians.","","","","","","","","","","1","100","81","1","","42","3","","13"
"2023-12-16 01:53:33","2023-12-16 01:57:29","0","100","236","1","2023-12-16 01:57:29","R_11d4NtZJ9EE9K2V","anonymous","EN","1","1","2","","","","","","","0","56","The vehicle has systems to let it know what surrounds it, but it cannot possibly let them know any future actions,","","","","1","56","51","2","","21","1","","13"
"2023-12-16 02:00:07","2023-12-16 02:02:58","0","100","170","1","2023-12-16 02:02:59","R_6lAhsn7RW4DWXph","anonymous","EN","1","1","2","","","","","","","","","","90","90","It seems that that the AI in the vehicle can detect that the pedestrians are not moving and therefore can make appropriate movements to ensure the safety of the people nearby the vehicle. ","1","75","20","1","","35","4","","14"
"2023-12-16 02:05:02","2023-12-16 02:06:23","0","100","81","1","2023-12-16 02:06:23","R_7igOkxw3yJqSLhy","anonymous","EN","1","1","2","25","77","It detects the person is around the edge of the street looking away so it most likely will just drive straight.","","","","","","","","","","1","73","58","1","","19","3","","12"
"2023-12-16 02:21:49","2023-12-16 02:23:28","0","100","98","1","2023-12-16 02:23:28","R_63rmugVcJeRTZ5P","anonymous","EN","1","1","2","","","","","","","100","95","The person is clearly stationary and does not seem to even want to be moving.","","","","1","90","80","1","","27","3","","10"
"2023-12-16 02:27:16","2023-12-16 02:30:38","0","100","202","1","2023-12-16 02:30:39","R_1Po8EEIcwlj0PsU","anonymous","EN","1","1","2","","","","20","46","The AI only seems to be recognizing that the person is within its line of sight - not whether or not the person is moving or stationary and in what direction the person might be moving. ","","","","","","","1","62","4","2","","34","5","","11"
"2023-12-16 02:37:35","2023-12-16 02:43:57","0","100","381","1","2023-12-16 02:43:57","R_1FJ7h1s8quwntRY","anonymous","EN","1","1","2","","","","","","","","","","20","20","humans cannot sometimes explain human intention - an autonomous vehicle would not be able to reliably predict what a person might or might not do","1","60","20","1","","45","3","","11"
"2023-12-16 02:43:14","2023-12-16 02:48:52","0","100","337","1","2023-12-16 02:48:53","R_3TvoDQ5qinsFaNd","anonymous","EN","1","1","2","","","","","","","0","4","I don't think AI will ever be able to reliably anticipate whether or not a person is going to cross the road or plans too. I'm also worried about drivers becoming less aware of their surroundings when driving automatic cars.","","","","1","69","30","2","","29","4","","13"
"2023-12-16 02:48:26","2023-12-16 02:53:55","0","100","328","1","2023-12-16 02:53:56","R_6DJ9Vi22fDXlwWd","anonymous","EN","1","1","2","","","","46","64","I dont think there is enough information to assess how the self-driving car will process data related to pedestrian, but it's reasonable to conclude that it will be able to predict whether they are about to cross, using motion detection. ","","","","","","","1","37","30","1","","44","5","","11"
"2023-12-16 02:57:35","2023-12-16 03:00:41","0","100","185","1","2023-12-16 03:00:41","R_7EZmuPZx76Sm7Z0","anonymous","EN","1","1","2","3","24","I anticipate because of the pedestrian and crosswalk combination that the car will stop when the pedestrian is not actually waiting to cross the crosswalk.","","","","","","","","","","1","20","2","2","","39","4","","9"
"2023-12-16 03:13:42","2023-12-16 03:16:56","0","100","194","1","2023-12-16 03:16:56","R_3Kxf6K6BWiOrBHk","anonymous","EN","1","1","2","100","100","The person is not facing the road or even looking at the road as if they are thinking to cross it therefore it is safe for the car to think the person is not going to cross the road.","","","","","","","","","","1","74","75","2","","39","2","","16"
"2023-12-16 03:21:21","2023-12-16 03:24:41","0","100","200","1","2023-12-16 03:24:42","R_1s7AAioSEDF6cb2","anonymous","EN","1","1","2","","","","","","","","","","19","80","I don’t think it can readily know what actions the pedestrian will make next, however I believe it will respond appropriately.","1","35","26","1","","29","4","","13"
